name,partisan_score,hashtags
Adam Kinzinger,1,{'IL16'}
Mike Quigley,0,"{'HappyThanksgiving', 'IL05'}"
Mark Meadows,1,{'HappyThanksgiving'}
Steve Stivers,1,{'HappyThanksgiving'}
Steve Stivers,1,"{'MacysParade', 'OH15'}"
Grace Meng,0,{'HappyThanksgiving'}
Ted Yoho,1,{'thankful'}
Suzanne Bonamici,0,{'Thanksgiving'}
Nancy Pelosi,0,{'HappyThanksgiving'}
Lee Zeldin,1,"{'HappyThanksgiving', 'Thanksgiving'}"
Trent Kelly,1,{'MS01'}
Mark Meadows,1,{'Thanksgiving'}
Albio Sires,0,{'NJ08'}
Seth Moulton,0,{'Thanksgiving'}
Susan W. Brooks,1,{'HappyThanksgiving'}
Steve Cohen,0,"{'cannabis', 'NetNeutraility'}"
Garret Graves,1,{'TurkeyTrot'}
Garret Graves,1,"{'CountMeN', 'geauxcolonels'}"
Thomas Massie,1,{'DeepState'}
Marcy Kaptur,0,{'studentloans'}
Mark Meadows,1,{'Sinai'}
Donald Norcross,0,{'HappyThankgiving'}
Adam Kinzinger,1,{'Egypt'}
Dina Titus,0,"{'optouside', 'BasinAndRange', 'RedRock'}"
Joe Wilson,1,"{'SmallBizSat', 'ShopSmall'}"
Mike Quigley,0,{'science'}
Nancy Pelosi,0,{'WeMustDoMore'}
Joaquin Castro,0,{'fbf'}
Trent Kelly,1,{'MS01'}
Mike Quigley,0,{'IL05'}
Susan W. Brooks,1,{'shopsmall'}
Daniel Webster,1,{'SmallBizSat'}
Richard Hudson,1,"{'SmallBizSat', 'ShopSmall', 'NC08'}"
Bobby L. Rush,0,{'SmallBusinessSaturday'}
Markwayne Mullin,1,"{'SmallBizSat', 'OK2', 'ShopSmall'}"
Steve Stivers,1,{'ShopSmall'}
Marcy Kaptur,0,{'urbanag'}
Tom Graves,1,{'SmallBusinessSaturday'}
Adam Kinzinger,1,"{'SmallBizSaturday', 'SmallBusinesses', 'shopsmall'}"
Ann Wagner,1,"{'SmallBusinessSaturday', 'ShopSmall'}"
Thomas Massie,1,{'NetNeutrality'}
Ted Yoho,1,{'SmallBizSaturday'}
Mario Diaz-Balart,1,"{'SmallBusinessSaturday', 'smallbiz', 'FL25'}"
Katherine Clark,0,{'PAWSAct'}
Mark DeSaulnier,0,{'ICYMI'}
André Carson,0,{'shopsmall'}
Dina Titus,0,"{'SmallBusinessSaturday', 'NV01', 'ShopSmall'}"
Dina Titus,0,"{'GameDay', 'NV01', 'GoRebels'}"
Adam Kinzinger,1,"{'SmallBizSat', 'IL16', 'ShopSmall'}"
Suzanne Bonamici,0,"{'SmallBusinessSaturday', 'smallbiz'}"
Michael McCaul,1,"{'SmallBusinessSaturday', 'ShopSmall'}"
Ruben Gallego,0,{'CHIP'}
Markwayne Mullin,1,{'OK2'}
Nancy Pelosi,0,{'GOPTaxScam'}
Adam Kinzinger,1,{'IL16'}
Mike Quigley,0,"{'SmallBizSaturday', 'ShopLocal', 'IL05', 'ShopSmall'}"
Brenda Lawrence,0,{'HappyThanksgiving'}
Thomas Massie,1,{'sassywithmassie'}
Jackie Speier,0,{'MeTooCongress'}
Adam Kinzinger,1,"{'adoption', 'NationalAdoptionMonth', 'TaxCutsAndJobsAct'}"
Mike Quigley,0,"{'students', 'PublicEducation'}"
Adam Kinzinger,1,{'OpioidEpidemic'}
Adam Kinzinger,1,{'Syria'}
Mike Quigley,0,"{'GunViolence', 'Russia', 'DomesticViolence', 'GOPTaxScam'}"
Lloyd Doggett,0,{'DreamAct'}
Marcy Kaptur,0,{'GetCovered'}
Donald Norcross,0,"{'Thanksgiving', 'Thankful', 'Volunteer'}"
Joyce Beatty,0,{'ByTheNumbers'}
Mark Walker,1,{'NationalNightOut'}
Joaquin Castro,0,"{'txlege', 'Harvey'}"
Nancy Pelosi,0,{'GOPTaxScam'}
Richard Hudson,1,"{'2A', 'ConcealedCarry'}"
Katherine Clark,0,"{'Update', 'GOPTaxScam'}"
Mario Diaz-Balart,1,{'taxreform'}
Brian Higgins,0,{'LiveNF'}
Louie Gohmert,1,"{'Family', 'Military'}"
Joyce Beatty,0,{'TaxScamBill'}
Susan W. Brooks,1,{'IN05'}
Mike Quigley,0,"{'ACA', 'healthinsurance', 'GOPTaxScam'}"
Lloyd Doggett,0,{'GOPTaxScam'}
Tom Graves,1,{'TaxReform'}
Adam Kinzinger,1,"{'IL16', 'Rockford'}"
Katherine Clark,0,"{'SaveNetNeutrality', 'NetNeutrality'}"
Mark Walker,1,"{'CTE', 'NC06'}"
Mike Quigley,0,"{'publiclands', 'environment'}"
Tom Emmer,1,{'mn06'}
Trent Kelly,1,{'MS01'}
Will Hurd,1,{'MGTact'}
Kathleen Rice,0,"{'NY04', 'OpenEnrollment'}"
Mike Quigley,0,"{'IL05', 'middleclass', 'GOPTaxScam'}"
Eliot Engel,0,"{'Yonkers', 'Hastings', 'HudsonRiver'}"
Eliot Engel,0,"{'protectDreamers', 'DreamAct', 'GOP'}"
Earl Blumenauer,0,"{'FarmBill', 'FoodAndFarmAct'}"
Tom Graves,1,{'AwardForConservativeExcellence'}
Mike Quigley,0,{'Russia'}
Doug Collins,1,"{'GA09', 'gapol'}"
Jeff Fortenberry,1,{'Egypt'}
Randy Weber,1,{'Harvey'}
Marcy Kaptur,0,{'NetNeutrality'}
Hakeem Jeffries,0,{'Dysfunction'}
Earl Blumenauer,0,{'ExtendCHIP'}
Suzanne Bonamici,0,{'CLT'}
Steve Scalise,1,{'TaxReform'}
Eliot Engel,0,{'Yonkers'}
Mark Walker,1,"{'CharitableGiving', 'GivingTuesday'}"
Nancy Pelosi,0,{'DefendCFPB'}
Susan W. Brooks,1,"{'MentalHealth', 'policeofficers'}"
Steve Stivers,1,{'GivingTuesday'}
Tom Graves,1,"{'TaxCut', 'TaxReform'}"
Adam Schiff,0,{'NetNeutrality'}
Mark Walker,1,"{'CharitableGiving', 'GivingTuesday', 'NC06'}"
Rosa DeLauro,0,"{'DREAMAct', 'ProtectDREAMers'}"
Mark Walker,1,"{'CharitableGiving', 'FightForGood', 'GivingTuesday'}"
Eliot Engel,0,{'GOPTaxScam'}
Bill Foster,0,{'STEMconnect'}
Adam Kinzinger,1,{'Russian'}
Joyce Beatty,0,{'GivingTuesday'}
Will Hurd,1,"{'bipartisan', 'MGTact'}"
Mike Quigley,0,"{'CHIP', 'healthcare', 'Illinois'}"
Katherine Clark,0,"{'DREAMAct', 'ProtectDreamers', 'DREAMers'}"
Mo Brooks,1,{'AL05'}
Rosa DeLauro,0,{'GetCovered'}
André Carson,0,{'givingtuesday'}
Jim Cooper,0,{'GetCovered'}
Steve Cohen,0,{'JohnMiller'}
Joyce Beatty,0,{'TaxBill'}
Steve King,1,{'RoyMoore'}
Brian Babin,1,{'CFPB'}
Hakeem Jeffries,0,{'ABetterDeal'}
Adam Kinzinger,1,{'GivingTuesday'}
Martha Roby,1,{'TaxReform'}
Mike Quigley,0,"{'WrigleyField', 'cubs', 'Baseball', 'Chicago'}"
Will Hurd,1,"{'giving', 'GivingTuesday'}"
Richard Hudson,1,{'DanaRadio'}
Seth Moulton,0,{'MA6'}
Joyce Beatty,0,"{'OH03', 'GOPTaxBill'}"
Tom Emmer,1,{'GivingTuesday'}
Bill Foster,0,{'DefendCFPB'}
José E. Serrano,0,{'GOPTaxScam'}
Mario Diaz-Balart,1,{'FL'}
Trent Kelly,1,{'MS01'}
Mike Quigley,0,"{'financialcrisis', 'WallStreet', 'CFPB'}"
Susan W. Brooks,1,{'HR2228'}
Rob Woodall,1,{'taxreform'}
Grace Meng,0,"{'Glendale', 'Queens'}"
Rosa DeLauro,0,{'GIRLagenda'}
Nancy Pelosi,0,{'GOPTaxScam'}
Adam Kinzinger,1,{'NorthKorea'}
Tom Emmer,1,{'mnleg'}
Sheila Jackson Lee,0,{'GOPTaxScam'}
Susan W. Brooks,1,{'MentalHealth'}
Suzanne Bonamici,0,{'ProtectingSensitiveLocations'}
Nancy Pelosi,0,{'DefendCFPB'}
Will Hurd,1,"{'SanAntonio', 'besttrips2018', 'satx'}"
Will Hurd,1,"{'hacking', 'cybersecurity'}"
Mike Quigley,0,"{'Medicare', 'GOPTaxScam'}"
Seth Moulton,0,{'SorryNotSorry'}
Ann Wagner,1,{'allman971'}
Mark Meadows,1,{'opioid'}
Rosa DeLauro,0,{'ACA'}
Mike Quigley,0,"{'climate', 'science', 'ClimateChange'}"
Mario Diaz-Balart,1,{'TaxReform'}
Adam Kinzinger,1,"{'IL16', 'ServantLeadership'}"
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'CCW'}"
Susan W. Brooks,1,"{'algorithms', 'SubDCCP', 'SubCommTech'}"
Mike Quigley,0,{'gun'}
Mike Quigley,0,"{'GunViolencePrevention', 'gunviolence'}"
Sean Patrick Maloney,0,{'NetNeutrality'}
Will Hurd,1,"{'voting', 'cybersecurity', 'democracy'}"
Bobby L. Rush,0,{'OpenEnrollment'}
Mario Diaz-Balart,1,"{'SWFL', 'EvergladesCity'}"
Doug Collins,1,"{'TaxReform', 'JusticeReform'}"
Brian Higgins,0,{'GradTaxWalkout'}
Sean Patrick Maloney,0,"{'DREAMActNow', 'DreamAct'}"
Sean Patrick Maloney,0,"{'netneutrality', 'TaxBill', 'Dreamers'}"
Brian Babin,1,"{'ELDMandate', 'Trucking'}"
Marcy Kaptur,0,"{'ourfellowAmericans', 'PuertoRico'}"
Rosa DeLauro,0,{'GOPTaxScam'}
Mark DeSaulnier,0,{'GOPTaxScam'}
Susan W. Brooks,1,"{'policeofficers', 'HR2228'}"
Ann Wagner,1,{'TaxReform'}
Grace Meng,0,"{'menstrualequity', 'menstruationmatters'}"
Marcy Kaptur,0,{'GOPTaxScam'}
Steve Cohen,0,"{'Tennessee', 'NRA', 'HR38'}"
Nancy Pelosi,0,{'GOPTaxScam'}
José E. Serrano,0,{'GOPTaxScam'}
Adam Kinzinger,1,"{'HRes632', 'Syria', 'Assad'}"
Joyce Beatty,0,{'GetCovered'}
Ruben Gallego,0,{'AZ07'}
Sheila Jackson Lee,0,{'GunSafetyNow'}
Joyce Beatty,0,{'FYI'}
Robin Kelly,0,"{'StopCCR', 'HR38'}"
Mario Diaz-Balart,1,"{'Transport', 'SWFL', 'infrastructure'}"
Brian Babin,1,{'NorthKoreaMissile'}
Mario Diaz-Balart,1,"{'FL', 'ag', 'Irma'}"
Mario Diaz-Balart,1,"{'fl', 'ag'}"
Jackie Speier,0,"{'MeToCongress', 'MeToo'}"
Mike Quigley,0,"{'BearsEars', 'publiclands', 'GrandStaircase', 'nationalmonuments'}"
Bill Johnson,1,{'OpioidEpidemic'}
Blaine Luetkemeyer,1,{'AirForceOne'}
Jackie Speier,0,"{'MeToo', 'MeTooCongress'}"
Brian Babin,1,"{'ELDMandate', 'TX36'}"
Marcy Kaptur,0,{'Honduras'}
Jackie Speier,0,{'MeTooCongress'}
Ruben Gallego,0,{'BearDown'}
José E. Serrano,0,{'GetCovered'}
Tom Reed,1,{'TaxReform'}
Brian Higgins,0,{'MedicareBuyIn'}
Brian Higgins,0,{'MedicareBuyIn'}
Mike Quigley,0,"{'PuertoRico', 'hurricane'}"
Nancy Pelosi,0,"{'mopolitics', 'GOPTaxScam'}"
Will Hurd,1,{'democracy'}
Mario Diaz-Balart,1,"{'Maduro', 'Venezuela'}"
Tom Reed,1,{'NoMore'}
Adam Kinzinger,1,"{'algorithms', 'SubDCCP', 'SubCommTech'}"
Doug Collins,1,"{'veterans', 'GA09'}"
Michael McCaul,1,{'HurricaneHarvey'}
Tom Reed,1,{'nomore'}
Adam Kinzinger,1,{'CHIP'}
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'CCW'}"
Nancy Pelosi,0,{'GOPTaxScam'}
Jackie Speier,0,{'MeTooCongress'}
Ann Wagner,1,{'TaxCutsandJobsAct'}
Nancy Pelosi,0,{'GOPTaxScam'}
Trent Kelly,1,{'MS01'}
Nancy Pelosi,0,{'GOPTaxScam'}
Mike Quigley,0,"{'TaxCuts', 'GOPTaxScam'}"
Kevin McCarthy,1,{'CAHSR'}
Seth Moulton,0,{'bumpstocks'}
Hakeem Jeffries,0,{'StayWoke'}
Marcy Kaptur,0,{'DefendCFPB'}
Doug Collins,1,"{'veterans', 'GA09'}"
Donald Norcross,0,"{'NJ', 'GOPTaxScam'}"
Steve Cohen,0,{'ImpeachTrump'}
Adam Kinzinger,1,{'ISIS'}
Mike Quigley,0,"{'students', 'education', 'teachers', 'GOPTaxScam'}"
Susan W. Brooks,1,"{'CuresNow', 'SubHealth'}"
Susan W. Brooks,1,"{'rarediseases', 'bipartisan'}"
Brian Babin,1,"{'SecDef', 'NorthKorea', 'Mattis', 'America'}"
Will Hurd,1,{'nationalsecurity'}
Ted Yoho,1,{'yourmovemitch'}
Mike Quigley,0,"{'TGA', 'transparency'}"
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'HR38', 'CCW'}"
Susan W. Brooks,1,"{'opioidcrisis', 'Hoosiers'}"
Nancy Pelosi,0,{'GOPTaxScam'}
Joyce Beatty,0,"{'BrokenPromises', 'NotOnePenny'}"
Louie Gohmert,1,{'CWC'}
Louie Gohmert,1,{'CWC'}
Nancy Pelosi,0,"{'ThursdayThoughts', 'mustread'}"
Joyce Beatty,0,"{'BuckeyesOnTheHill', 'OH'}"
Mike Rogers,1,{'AL03'}
Jackie Speier,0,{'MeTooCongress'}
Seth Moulton,0,{'GOPTaxScam'}
Susan W. Brooks,1,{'SubHealth'}
Susan W. Brooks,1,"{'rarediseases', 'Hoosier'}"
Tom Reed,1,{'NoMore'}
Katherine Clark,0,{'GOPTaxScam'}
Joaquin Castro,0,{'Honduras'}
Steve Cohen,0,"{'TaxRelief', 'MiddleClass', 'GOPTaxScam'}"
Lloyd Doggett,0,{'GOPTaxScam'}
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'HR38', 'CCW'}"
Scott DesJarlais,1,{'SittingInSenate'}
Brian Babin,1,{'Harvey'}
Mike Rogers,1,{'Auburn'}
Joyce Beatty,0,"{'DoBetter', 'GOPTaxBill'}"
Nancy Pelosi,0,{'GOPTaxScam'}
Adam Kinzinger,1,"{'IL16', 'bipartisan', 'brownfield'}"
Katherine Clark,0,{'GOPTaxScam'}
Dina Titus,0,"{'Transportation', 'StarrInterchange', 'groundbreaking'}"
Louie Gohmert,1,{'yourmoveMitch'}
Markwayne Mullin,1,"{'Brownfield', 'OK2'}"
Rosa DeLauro,0,{'GOPTaxScam'}
Ann Wagner,1,"{'FOSTA', 'SubCommTech'}"
Mark Meadows,1,{'DoYourJob'}
Denny Heck,0,{'GetCoveredWA'}
Will Hurd,1,"{'WWII', 'Churchill', 'HBD', 'history', 'OTD', 'reading', 'readinglist', 'PrimeMinister', 'books'}"
John Garamendi,0,{'GOPTaxScam'}
John Garamendi,0,{'GOPTaxScam'}
Mike Quigley,0,"{'seniors', 'GOPTaxScam'}"
Brian Babin,1,{'Woodville'}
Denny Heck,0,{'ConsumersFirst'}
Sheila Jackson Lee,0,"{'Senate', 'GOPTaxScam'}"
Nancy Pelosi,0,{'GOPTaxScam'}
John Garamendi,0,{'GOPTaxScam'}
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'NRA', 'HR38', '2A'}"
Daniel Webster,1,{'FY18NDAA'}
Nancy Pelosi,0,{'GOPTaxScam'}
Mario Diaz-Balart,1,{'transport'}
Scott DesJarlais,1,{'ThankYouThursday'}
Trent Kelly,1,{'MS01'}
Nancy Pelosi,0,{'GOPTaxScam'}
Nancy Pelosi,0,{'GOPTaxScam'}
Robin Kelly,0,{'GOPTaxScam'}
Robin Kelly,0,{'TaxScam'}
Joyce Beatty,0,{'NationalAdoptionMonth'}
Adam Kinzinger,1,{'brownfields'}
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'HR38', 'CCW'}"
Ann Wagner,1,{'FOSTA'}
Robin Kelly,0,"{'GetCovered', 'OpenEnrollment'}"
Lloyd Doggett,0,{'GOPTaxScam'}
Jackie Speier,0,"{'MeTooCongress', 'TrumpRussia'}"
Mark DeSaulnier,0,{'GOPTaxPlan'}
Jackie Speier,0,{'reprorights'}
Kathleen Rice,0,{'GOPTaxScam'}
Jackie Speier,0,"{'ReproRights', 'wontgoback', 'wontstop'}"
Kathleen Rice,0,{'GOPTaxScam'}
Marcy Kaptur,0,{'GOPtaxscam'}
Mark Walker,1,{'KatesLaw'}
Dina Titus,0,"{'SaveTPS', 'TeamTitus'}"
Adam Kinzinger,1,"{'AlzheimersAwarenessMonth', 'ENDALZ'}"
Brenda Lawrence,0,"{'EndAIDS2030', 'WAD2017'}"
Marcy Kaptur,0,{'GOPTaxScam'}
Joyce Beatty,0,{'TrumpRussia'}
Richard Hudson,1,"{'1182more', 'TaxReform', 'TaxCuts'}"
Bennie G. Thompson,0,"{'EndAIDS2030', 'WAD2017'}"
Eliot Engel,0,"{'WorldAIDSDay', 'EndAIDS2030', 'WAD2017'}"
Bennie G. Thompson,0,{'TrumpRussia'}
John Lewis,0,{'goodtrouble'}
Mark Takano,0,{'WorldAIDSDay'}
Joyce Beatty,0,{'GOPTaxScam'}
Sean Patrick Maloney,0,{'NetNeutrality'}
Bill Foster,0,"{'WorldAIDSDay', 'EndAIDS2030'}"
Sean Patrick Maloney,0,{'WorldAIDSDay'}
Kevin McCarthy,1,{'KatesLaw'}
José E. Serrano,0,{'PuertoRicoStrong'}
Steve Cohen,0,"{'WorldAIDSDay', 'WorldAIDSDay2017', 'publichealth', 'endaids2030'}"
David Scott,0,{'Georgia'}
Albio Sires,0,"{'WorldAIDSDay', 'WAD2017'}"
Will Hurd,1,"{'hbd', 'otd', 'fbf', 'Harvey', 'FF', 'civilairpatrolbday'}"
Mike Quigley,0,"{'GetCovered', 'OpenEnrollment', 'ACA'}"
Brian Babin,1,{'KateSteinle'}
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'HR38', 'CCW'}"
Robin Kelly,0,{'GOPTaxScam'}
Adam Kinzinger,1,"{'IL16', 'Rockford'}"
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'HR38', 'CCW'}"
Brenda Lawrence,0,"{'RosaParks', 'RosaParksDay', 'LibertyAndJusticeForAll', 'ThankYou'}"
Brenda Lawrence,0,"{'Equality', 'NeverGiveUp', 'NeverGiveIn', 'Justice', 'Liberty', 'RosaParks', 'RosaParksDay'}"
Earl Blumenauer,0,{'GOPTaxPlan'}
Mike Quigley,0,{'Russia'}
Mike Rogers,1,{'HomelandSecurity'}
Rosa DeLauro,0,{'WorldAIDSDay'}
Mark Meadows,1,{'DoYourJob'}
Steve Cohen,0,"{'Impeach45', 'Mueller', 'ImpeachTrump', 'fireproofMueller', 'MichaelFlynn'}"
Markwayne Mullin,1,"{'OK2', 'WeeklyWrapUp'}"
Pete Olson,1,{'KateSteinle'}
Will Hurd,1,"{'BalmorheaBears', 'FridayNightLights', 'Broncos', 'footballfridays', 'TX23', 'Bulldogs', 'Txhsfbplayoffs'}"
Hakeem Jeffries,0,"{'Collusion', 'RussiaGate'}"
Joyce Beatty,0,"{'RosaParksOhio', 'BecauseofThemWeCan'}"
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'HR38', 'ConcealedCarryReciprocity'}"
Mario Diaz-Balart,1,{'FL'}
Dina Titus,0,"{'EndAIDS2030', 'WAD2017'}"
Katherine Clark,0,{'WorldAIDSDay'}
Nancy Pelosi,0,{'GOPTaxScam'}
Katherine Clark,0,{'GOPTaxScam'}
Grace Meng,0,{'PERIODCON2017'}
Katherine Clark,0,"{'GOPpriorities', 'GOPTaxScam'}"
Earl Blumenauer,0,{'GOPTaxPlan'}
Will Hurd,1,"{'RosaParks', 'OTD', 'CivilRightsMovement'}"
Mario Diaz-Balart,1,"{'SWFL', 'Immokalee', 'EvergladesCity'}"
Brian Higgins,0,{'GOPTaxBill'}
Will Hurd,1,{'CyberNationalGuard'}
Rosa DeLauro,0,{'GOPTaxScam'}
Nancy Pelosi,0,{'GOPTaxScam'}
Mike Quigley,0,"{'PuertoRico', 'HurricaneMaria'}"
Jackie Speier,0,"{'WorldAIDSDay', 'WorldAIDSDay2017', 'EndAIDS2030'}"
Suzanne Bonamici,0,"{'WorldAIDSDay', 'EndAIDS2030'}"
Bill Foster,0,{'National3DPrintingDay'}
Nancy Pelosi,0,{'WorldAIDSDay'}
Eliot Engel,0,{'Flynn'}
Rosa DeLauro,0,{'ProtectOurDemocracy'}
Steve Stivers,1,{'OH15'}
Rosa DeLauro,0,{'NetNeutrality'}
Brian Higgins,0,{'WorldAIDSDay'}
Brian Higgins,0,"{'SaveGradEd', 'GradTaxWalkout', 'GOPTaxScam'}"
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', '2A', 'ConcealedCarryReciprocity'}"
Earl Blumenauer,0,{'GOPTaxPlan'}
Steve Cohen,0,"{'GetCovered', 'OpenEnrollment'}"
Richard Hudson,1,"{'2A', 'ConcealedCarry', 'HR38', 'CCW'}"
Denny Heck,0,"{'WorldAIDSDay', 'EndAIDS2030'}"
Thomas Massie,1,{'sassywithmassie'}
Nancy Pelosi,0,{'MeToo'}
Ruben Gallego,0,{'StandWithBearsEars'}
Susan W. Brooks,1,{'brownfield'}
Susan W. Brooks,1,"{'bipartisan', 'IN05'}"
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', '2A', 'ConcealedCarryReciprocity'}"
Nancy Pelosi,0,{'GOPTaxScam'}
Jackie Speier,0,{'MeToo'}
Mario Diaz-Balart,1,"{'FL', 'TX'}"
John Garamendi,0,{'GOPTaxScam'}
John Garamendi,0,{'GopTaxScam'}
James Comer,1,{'ImpressiveGroup'}
Denny Heck,0,{'followthefacts'}
Eliot Engel,0,{'GOPTaxScam'}
Eliot Engel,0,{'GOPTaxScam'}
Dina Titus,0,"{'HomeMeansNV', 'LibraryTreeLane', 'HappyHolidays'}"
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', '2A', 'ConcealedCarryReciprocity'}"
Nancy Pelosi,0,{'GOPTaxScam'}
Thomas Massie,1,{'TaxBill'}
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', '2A', 'ConcealedCarryReciprocity'}"
Jackie Speier,0,"{'MeToo', 'MeTooCongress'}"
Donald Norcross,0,"{'NJ', 'GOPTaxScam'}"
Steve Cohen,0,"{'TrumpTaxScam', 'TaxScam', 'TaxBillScam'}"
Steve Scalise,1,"{'ChristmasSpirit', 'MerryChristmas', 'HappyHolidays'}"
Lloyd Doggett,0,{'GOPTaxScam'}
John Garamendi,0,{'GOPTaxScam'}
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', '2A', 'ConcealedCarryReciprocity'}"
Justin Amash,1,{'2ndAmendment'}
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', '2A', 'ConcealedCarryReciprocity'}"
Dina Titus,0,"{'Mentorship', 'NVed', 'GraduAsian', 'AAPI'}"
Louie Gohmert,1,{'TX01'}
Ann Wagner,1,{'MO2'}
Joyce Beatty,0,"{'B1GFCG', 'GoBuckeyes'}"
Kathleen Rice,0,{'GOPTaxScam'}
Jackie Speier,0,{'TaxScamBill'}
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', 'CommonSense', '2A', 'ConcealedCarryReciprocity'}"
Steve Cohen,0,{'TaxBillScam'}
Dina Titus,0,"{'NV', 'SmallBiz', 'LatinChamber', 'HomeMeansNV'}"
Doug Collins,1,"{'TaxReform', 'GA09'}"
Steve King,1,{'SanctuaryCities'}
Adam Kinzinger,1,"{'OnThisDay', 'Illinois200', 'Illinois'}"
Katherine Clark,0,"{'CHIP', 'TaxScam'}"
Darin LaHood,1,{'Illinois'}
Sean Patrick Maloney,0,{'NetNeutrality'}
Martha Roby,1,{'taxreform'}
Richard Hudson,1,"{'ConcealedCarry', 'HR38', 'ConcealedCarryReciprocity', 'CCW'}"
Mike Quigley,0,"{'OnThisDay', 'IL', 'Illinois'}"
Steve Cohen,0,"{'RollTideRoll', 'Alabama', 'Football'}"
Grace Meng,0,{'Queens'}
Earl Blumenauer,0,{'HolidayBikeDrive'}
Seth Moulton,0,{'AM2DM'}
Seth Moulton,0,{'MA6'}
Steve Cohen,0,"{'LibertyBowl', 'memphisbbq', 'IowaState', 'MemphisTigersFootball'}"
Mike Quigley,0,"{'holiday', 'IL05'}"
Grace Meng,0,"{'ForestHills', 'Queens'}"
Steve King,1,{'Obama'}
Donald Norcross,0,"{'FightFor15', 'NJ', 'RaiseTheWage'}"
Doug Collins,1,"{'gapol', 'GA09'}"
David Rouzer,1,{'NCFB2017'}
Seth Moulton,0,"{'AM2DM', 'veterans'}"
Brian Higgins,0,{'GOPtaxbill'}
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', 'SecondAmendment', '2A'}"
Bennie G. Thompson,0,{'LibyaSlaveTrade'}
Brian Babin,1,{'OpioidCrisis'}
Jim Cooper,0,{'surgery'}
Denny Heck,0,{'followthefacts'}
André Carson,0,{'LibyaSlaveTrade'}
Katherine Clark,0,{'Update'}
Jim Cooper,0,{'NetNeutrality'}
Mo Brooks,1,{'DoYourJob'}
Louie Gohmert,1,{'DoYourJob'}
Mario Diaz-Balart,1,"{'FL', 'ag'}"
Will Hurd,1,"{'bordersecurity', 'SMARTwall', 'TX23'}"
Grace Meng,0,"{'OaklandGardens', 'Queens'}"
Sean Patrick Maloney,0,{'NetNeutrality'}
Judy Chu,0,{'GOPtaxScam'}
Robin Kelly,0,{'GOPTaxScam'}
Mike Quigley,0,"{'flooding', 'Chicago'}"
Mike Quigley,0,{'Chicago'}
Mike Quigley,0,"{'Appropriations', 'McCook', 'Illinois'}"
Joyce Beatty,0,{'GOPTaxScam'}
John Garamendi,0,"{'GOPTaxPlan', 'GOPTaxScam'}"
Dina Titus,0,{'StandWithBearsEars'}
Adam Kinzinger,1,"{'EndTrafficking', 'trafficking', 'SubTech'}"
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', 'CommonSense', '2A', 'ConcealedCarryReciprocity'}"
James Comer,1,{'KY'}
Richard Hudson,1,"{'ConcealedCarry', 'HR38', 'SecondAmendment', '2A', 'ConcealedCarryReciprocity'}"
Albio Sires,0,"{'Voyager1', 'DYK'}"
Brenda Lawrence,0,{'LibyaSlaveTrade'}
Grace Meng,0,{'Queens'}
Joyce Beatty,0,{'GOPTaxScam'}
Mike Quigley,0,"{'IL05', 'GOPTaxScam'}"
Richard Hudson,1,"{'CCW', 'ConcealedCarry', 'HR38', '2A', 'ConcealedCarryReciprocity'}"
Katherine Clark,0,{'GOPTaxScam'}
Robin Kelly,0,{'GOPTaxScam'}
Kathleen Rice,0,{'distracteddriving'}
Kathleen Rice,0,{'distracteddriving'}
Adam Kinzinger,1,{'IL16'}
Brian Higgins,0,{'LiveNF'}
Adam Schiff,0,{'PressFreedom'}
Eliot Engel,0,{'TaxBill'}
Pete Olson,1,"{'HR1865', 'Humantrafficking'}"
Seth Moulton,0,{'GOPTaxScam'}
Denny Heck,0,{'MonumentsForAll'}
Jackie Speier,0,"{'StandWithBearsEars', 'SaveGrandStaircase'}"
Nancy Pelosi,0,"{'ProtectOurCare', 'GOPTaxScam'}"
Hakeem Jeffries,0,{'Resist'}
Robin Kelly,0,"{'CHIPnow', 'FundChildrensHealthCare'}"
Mike Quigley,0,"{'monuments', 'BearsEars', 'publiclands', 'GrandStaircase'}"
Mike Quigley,0,"{'BearsEars', 'environment', 'GrandStaircase'}"
Louie Gohmert,1,"{'SCOTUS', 'travelban'}"
Mike Quigley,0,"{'NationalParks', 'BearsEars', 'GrandStaircase', 'NationalMonuments'}"
Lloyd Doggett,0,{'EstateTax'}
Brian Babin,1,{'Americans'}
Robin Kelly,0,{'GOPTaxScam'}
